WH_train_2903	10	0	false	0.0/-48.5/Exploitation(Set(lindeberg),Set(alna))	0.0/-48.5/Exploitation(Set(lindeberg),Set(alna))	0.0/-48.5/Exploitation(Set(lindeberg),Set(alna))	0.0/-48.5/Exploitation(Set(lindeberg),Set(alna))	0.0/-48.5/Exploitation(Set(lindeberg),Set(alna))	0.0/-48.5/Exploitation(Set(lindeberg),Set(alna))	0.0/-48.5/Exploitation(Set(lindeberg),Set(alna))	0.0/-48.5/Exploitation(Set(lindeberg),Set(alna))	0.0/-48.5/Exploitation(Set(lindeberg),Set(alna))	0.0/-148.5/Exploitation(Set(lindeberg),Set(alna))
WH_train_2908	10	0	false	0.0/-49.5/Exploitation(Set(tikhonov),Set(hc, dynamo, moscow))	0.0/-49.5/Exploitation(Set(tikhonov),Set(hc, dynamo, moscow))	0.0/-49.5/Exploitation(Set(tikhonov),Set(hc, dynamo, moscow))	0.0/-49.5/Exploitation(Set(tikhonov),Set(hc, dynamo, moscow))	0.0/-49.5/Exploitation(Set(tikhonov),Set(hc, dynamo, moscow))	0.0/-49.5/Exploitation(Set(tikhonov),Set(hc, dynamo, moscow))	0.0/-49.5/Exploitation(Set(tikhonov),Set(hc, dynamo, moscow))	0.0/-49.5/Exploitation(Set(tikhonov),Set(hc, dynamo, moscow))	0.0/-49.5/Exploitation(Set(tikhonov),Set(hc, dynamo, moscow))	0.0/-149.5/Exploitation(Set(tikhonov),Set(hc, dynamo, moscow))
WH_train_2909	1	1	true	0.0/-149.5/Exploitation(Set(boussemghoun),Set(municipality, of, algeria))
WH_train_2913	1	5	true	0.0/-133.0/Exploitation(Set(france),Set(hugh, the, great))
WH_train_2929	10	0	false	0.0/-50.0/Exploitation(Set(nothing),Set(kamaljit, singh, jhooti))	0.0/-50.0/Exploitation(Set(nothing),Set(kamaljit, singh, jhooti))	0.0/-50.0/Exploitation(Set(nothing),Set(kamaljit, singh, jhooti))	0.0/-50.0/Exploitation(Set(nothing),Set(kamaljit, singh, jhooti))	0.0/-50.0/Exploitation(Set(nothing),Set(kamaljit, singh, jhooti))	0.0/-50.0/Exploitation(Set(nothing),Set(kamaljit, singh, jhooti))	0.0/-50.0/Exploitation(Set(nothing),Set(kamaljit, singh, jhooti))	0.0/-50.0/Exploitation(Set(nothing),Set(kamaljit, singh, jhooti))	0.0/-50.0/Exploitation(Set(nothing),Set(kamaljit, singh, jhooti))	0.0/-150.0/Exploitation(Set(nothing),Set(kamaljit, singh, jhooti))
WH_train_2934	1	5	true	0.0/-128.5/Exploitation(Set(kokoda),Set(papua, new, guinea))
WH_train_2943	10	0	false	0.0/-47.0/Exploitation(Set(mangapapa),Set(gisborne, region))	0.0/-47.0/Exploitation(Set(mangapapa),Set(gisborne, region))	0.0/-47.0/Exploitation(Set(mangapapa),Set(gisborne, region))	0.0/-47.0/Exploitation(Set(mangapapa),Set(gisborne, region))	0.0/-47.0/Exploitation(Set(mangapapa),Set(gisborne, region))	0.0/-47.0/Exploitation(Set(mangapapa),Set(gisborne, region))	0.0/-47.0/Exploitation(Set(mangapapa),Set(gisborne, region))	0.0/-47.0/Exploitation(Set(mangapapa),Set(gisborne, region))	0.0/-47.0/Exploitation(Set(mangapapa),Set(gisborne, region))	0.0/-147.0/Exploitation(Set(mangapapa),Set(gisborne, region))
WH_train_2944	1	48	true	0.0/-149.5/Exploitation(Set(one),Set(new, york, city))
WH_train_2947	10	0	false	0.0/-49.0/Exploitation(Set(nightmare),Set(robert, shaye))	0.0/-49.0/Exploitation(Set(nightmare),Set(robert, shaye))	0.0/-49.0/Exploitation(Set(nightmare),Set(robert, shaye))	0.0/-49.0/Exploitation(Set(nightmare),Set(robert, shaye))	0.0/-49.0/Exploitation(Set(nightmare),Set(robert, shaye))	0.0/-49.0/Exploitation(Set(nightmare),Set(robert, shaye))	0.0/-49.0/Exploitation(Set(nightmare),Set(robert, shaye))	0.0/-49.0/Exploitation(Set(nightmare),Set(robert, shaye))	0.0/-49.0/Exploitation(Set(nightmare),Set(robert, shaye))	0.0/-149.0/Exploitation(Set(nightmare),Set(robert, shaye))
WH_train_2951	1	1	true	0.0/-143.5/Exploitation(Set(vallis),Set(hellas, quadrangle))
WH_train_2952	10	0	false	0.0/-49.5/Exploitation(Set(spence),Set(harrisburg))	0.0/-49.5/Exploitation(Set(spence),Set(harrisburg))	0.0/-49.5/Exploitation(Set(spence),Set(harrisburg))	0.0/-49.5/Exploitation(Set(spence),Set(harrisburg))	0.0/-49.5/Exploitation(Set(spence),Set(harrisburg))	0.0/-49.5/Exploitation(Set(spence),Set(harrisburg))	0.0/-49.5/Exploitation(Set(spence),Set(harrisburg))	0.0/-49.5/Exploitation(Set(spence),Set(harrisburg))	0.0/-49.5/Exploitation(Set(spence),Set(harrisburg))	0.0/-149.5/Exploitation(Set(spence),Set(harrisburg))
WH_train_2955	1	1	true	0.0/-146.5/Exploitation(Set(creek),Set(juab, county))
WH_train_2960	10	0	false	0.0/-49.0/Exploitation(Set(sargent),Set(baseball, player))	0.0/-49.0/Exploitation(Set(sargent),Set(baseball, player))	0.0/-49.0/Exploitation(Set(sargent),Set(baseball, player))	0.0/-49.0/Exploitation(Set(sargent),Set(baseball, player))	0.0/-49.0/Exploitation(Set(sargent),Set(baseball, player))	0.0/-49.0/Exploitation(Set(sargent),Set(baseball, player))	0.0/-49.0/Exploitation(Set(sargent),Set(baseball, player))	0.0/-49.0/Exploitation(Set(sargent),Set(baseball, player))	0.0/-49.0/Exploitation(Set(sargent),Set(baseball, player))	0.0/-149.0/Exploitation(Set(sargent),Set(baseball, player))
WH_train_2964	10	0	false	0.0/-50.0/Exploitation(Set(winneba),Set(city))	0.0/-50.0/Exploitation(Set(winneba),Set(city))	0.0/-50.0/Exploitation(Set(winneba),Set(city))	0.0/-50.0/Exploitation(Set(winneba),Set(city))	0.0/-50.0/Exploitation(Set(winneba),Set(city))	0.0/-50.0/Exploitation(Set(winneba),Set(city))	0.0/-50.0/Exploitation(Set(winneba),Set(city))	0.0/-50.0/Exploitation(Set(winneba),Set(city))	0.0/-50.0/Exploitation(Set(winneba),Set(city))	0.0/-150.0/Exploitation(Set(winneba),Set(city))
WH_train_2978	10	0	false	0.0/-50.0/Exploitation(Set(beltrano),Set(1656))	0.0/-50.0/Exploitation(Set(beltrano),Set(1656))	0.0/-50.0/Exploitation(Set(beltrano),Set(1656))	0.0/-50.0/Exploitation(Set(beltrano),Set(1656))	0.0/-50.0/Exploitation(Set(beltrano),Set(1656))	0.0/-50.0/Exploitation(Set(beltrano),Set(1656))	0.0/-50.0/Exploitation(Set(beltrano),Set(1656))	0.0/-50.0/Exploitation(Set(beltrano),Set(1656))	0.0/-50.0/Exploitation(Set(beltrano),Set(1656))	0.0/-150.0/Exploitation(Set(beltrano),Set(1656))
WH_train_2979	10	0	false	0.0/-50.0/Exploitation(Set(advihir),Set(maharashtra))	0.0/-50.0/Exploitation(Set(advihir),Set(maharashtra))	0.0/-50.0/Exploitation(Set(advihir),Set(maharashtra))	0.0/-50.0/Exploitation(Set(advihir),Set(maharashtra))	0.0/-50.0/Exploitation(Set(advihir),Set(maharashtra))	0.0/-50.0/Exploitation(Set(advihir),Set(maharashtra))	0.0/-50.0/Exploitation(Set(advihir),Set(maharashtra))	0.0/-50.0/Exploitation(Set(advihir),Set(maharashtra))	0.0/-50.0/Exploitation(Set(advihir),Set(maharashtra))	0.0/-150.0/Exploitation(Set(advihir),Set(maharashtra))
WH_train_2991	1	100	true	0.0/-18.985164642333984/Exploitation(Set(italy),Set(france))
WH_train_3001	1	7	true	0.0/-145.0/Exploitation(Set(road),Set(county, cork))
WH_train_3005	10	66	false	0.0/-49.0/Exploitation(Set(hall),Set(new, york))	0.0/-49.0/Exploitation(Set(bourbon, democrat),Set(new, york))	0.0/-49.0/Exploitation(Set(los, angeles),Set(new, york))	0.0/-49.0/Exploitation(Set(ellis, island, medal),Set(new, york))	0.0/-49.0/Exploitation(Set(group),Set(new, york))	0.0/-49.0/Exploitation(Set(nfl, draft),Set(new, york))	0.0/-49.0/Exploitation(Set(cleveland, barons),Set(new, york))	0.0/-49.0/Exploitation(Set(columbia, records),Set(new, york))	0.0/-49.0/Exploitation(Set(continental, army),Set(new, york))	0.0/-149.0/Exploitation(Set(south, street, seaport),Set(new, york))
WH_train_3010	10	3	false	0.0/-49.5/Exploitation(Set(usa),Set(racing, video, game))	0.0/-49.5/Exploitation(Set(usa),Set(racing, video, game))	0.0/-49.5/Exploitation(Set(inc.),Set(racing, video, game))	0.0/-49.5/Exploitation(Set(minnesota),Set(racing, video, game))	0.0/-49.5/Exploitation(Set(inc.),Set(racing, video, game))	0.0/-49.5/Exploitation(Set(motocross, madness),Set(racing, video, game))	0.0/-49.5/Exploitation(Set(thq),Set(racing, video, game))	0.0/-49.5/Exploitation(Set(monster, games),Set(racing, video, game))	0.0/-49.5/Exploitation(Set(northfield),Set(racing, video, game))	0.0/-149.5/Exploitation(Set(rail, shooter),Set(racing, video, game))
WH_train_3019	10	51	false	0.0/-49.0/Exploitation(Set(institute),Set(north, carolina))	0.0/-49.0/Exploitation(Set(access),Set(north, carolina))	0.0/-49.0/Exploitation(Set(sass),Set(north, carolina))	0.0/-49.0/Exploitation(Set(fayetteville),Set(north, carolina))	0.0/-49.0/Exploitation(Set(cumberland, county),Set(north, carolina))	0.0/-49.0/Exploitation(Set(population),Set(north, carolina))	0.0/-49.0/Exploitation(Set(carolinas),Set(north, carolina))	0.0/-49.0/Exploitation(Set(emmanuel, monty),Set(north, carolina))	0.0/-49.0/Exploitation(Set(emmanuel, monty),Set(north, carolina))	0.0/-149.0/Exploitation(Set(university),Set(north, carolina))
WH_train_3022	10	0	false	0.0/-50.0/Exploitation(Set(auriol),Set(addis, ababa))	0.0/-50.0/Exploitation(Set(auriol),Set(addis, ababa))	0.0/-50.0/Exploitation(Set(auriol),Set(addis, ababa))	0.0/-50.0/Exploitation(Set(auriol),Set(addis, ababa))	0.0/-50.0/Exploitation(Set(auriol),Set(addis, ababa))	0.0/-50.0/Exploitation(Set(auriol),Set(addis, ababa))	0.0/-50.0/Exploitation(Set(auriol),Set(addis, ababa))	0.0/-50.0/Exploitation(Set(auriol),Set(addis, ababa))	0.0/-50.0/Exploitation(Set(auriol),Set(addis, ababa))	0.0/-150.0/Exploitation(Set(auriol),Set(addis, ababa))
WH_train_3026	10	0	false	0.0/-49.0/Exploitation(Set(kent),Set(royal, society))	0.0/-49.0/Exploitation(Set(kent),Set(royal, society))	0.0/-49.0/Exploitation(Set(kent),Set(royal, society))	0.0/-49.0/Exploitation(Set(kent),Set(royal, society))	0.0/-49.0/Exploitation(Set(kent),Set(royal, society))	0.0/-49.0/Exploitation(Set(kent),Set(royal, society))	0.0/-49.0/Exploitation(Set(kent),Set(royal, society))	0.0/-49.0/Exploitation(Set(kent),Set(royal, society))	0.0/-49.0/Exploitation(Set(kent),Set(royal, society))	0.0/-149.0/Exploitation(Set(kent),Set(royal, society))
WH_train_3032	1	1	true	0.0/-148.0/Exploitation(Set(battlefront),Set(ea, digital, illusions, ce))
WH_train_3072	1	48	true	0.0/-140.5/Exploitation(Set(afghanistan),Set(kabul))
WH_train_3073	10	0	false	0.0/-47.5/Exploitation(Set(iii),Set(manhattan))	0.0/-47.5/Exploitation(Set(iii),Set(manhattan))	0.0/-47.5/Exploitation(Set(iii),Set(manhattan))	0.0/-47.5/Exploitation(Set(iii),Set(manhattan))	0.0/-47.5/Exploitation(Set(iii),Set(manhattan))	0.0/-47.5/Exploitation(Set(iii),Set(manhattan))	0.0/-47.5/Exploitation(Set(iii),Set(manhattan))	0.0/-47.5/Exploitation(Set(iii),Set(manhattan))	0.0/-47.5/Exploitation(Set(iii),Set(manhattan))	0.0/-147.5/Exploitation(Set(iii),Set(manhattan))
WH_train_3078	10	0	false	0.0/-48.0/Exploitation(Set(singh),Set(bareilly))	0.0/-48.0/Exploitation(Set(singh),Set(bareilly))	0.0/-48.0/Exploitation(Set(singh),Set(bareilly))	0.0/-48.0/Exploitation(Set(singh),Set(bareilly))	0.0/-48.0/Exploitation(Set(singh),Set(bareilly))	0.0/-48.0/Exploitation(Set(singh),Set(bareilly))	0.0/-48.0/Exploitation(Set(singh),Set(bareilly))	0.0/-48.0/Exploitation(Set(singh),Set(bareilly))	0.0/-48.0/Exploitation(Set(singh),Set(bareilly))	0.0/-148.0/Exploitation(Set(singh),Set(bareilly))
WH_train_3095	2	7	true	0.0/-47.5/Exploitation(Set(station),Set(leicestershire))	0.0/-140.5/Exploitation(Set(nottingham),Set(leicestershire))
WH_train_3098	10	0	false	0.0/-50.5/Exploitation(Set(quorthon),Set(rock, music))	0.0/-50.5/Exploitation(Set(quorthon),Set(rock, music))	0.0/-50.5/Exploitation(Set(quorthon),Set(rock, music))	0.0/-50.5/Exploitation(Set(quorthon),Set(rock, music))	0.0/-50.5/Exploitation(Set(quorthon),Set(rock, music))	0.0/-50.5/Exploitation(Set(quorthon),Set(rock, music))	0.0/-50.5/Exploitation(Set(quorthon),Set(rock, music))	0.0/-50.5/Exploitation(Set(quorthon),Set(rock, music))	0.0/-50.5/Exploitation(Set(quorthon),Set(rock, music))	0.0/-150.5/Exploitation(Set(quorthon),Set(rock, music))
WH_train_3124	10	0	false	0.0/-50.0/Exploitation(Set(fionnphort),Set(argyll, and, bute))	0.0/-50.0/Exploitation(Set(fionnphort),Set(argyll, and, bute))	0.0/-50.0/Exploitation(Set(fionnphort),Set(argyll, and, bute))	0.0/-50.0/Exploitation(Set(fionnphort),Set(argyll, and, bute))	0.0/-50.0/Exploitation(Set(fionnphort),Set(argyll, and, bute))	0.0/-50.0/Exploitation(Set(fionnphort),Set(argyll, and, bute))	0.0/-50.0/Exploitation(Set(fionnphort),Set(argyll, and, bute))	0.0/-50.0/Exploitation(Set(fionnphort),Set(argyll, and, bute))	0.0/-50.0/Exploitation(Set(fionnphort),Set(argyll, and, bute))	0.0/-150.0/Exploitation(Set(fionnphort),Set(argyll, and, bute))
WH_train_3125	1	90	true	0.0/-130.0/Exploitation(Set(creek),Set(river))
WH_train_3131	10	0	false	0.0/-48.0/Exploitation(Set(mumaw),Set(officer))	0.0/-48.0/Exploitation(Set(mumaw),Set(officer))	0.0/-48.0/Exploitation(Set(mumaw),Set(officer))	0.0/-48.0/Exploitation(Set(mumaw),Set(officer))	0.0/-48.0/Exploitation(Set(mumaw),Set(officer))	0.0/-48.0/Exploitation(Set(mumaw),Set(officer))	0.0/-48.0/Exploitation(Set(mumaw),Set(officer))	0.0/-48.0/Exploitation(Set(mumaw),Set(officer))	0.0/-48.0/Exploitation(Set(mumaw),Set(officer))	0.0/-148.0/Exploitation(Set(mumaw),Set(officer))
